step,sim_time,active_tasks,completed_tasks_cumulative,charging_count_cumulative,uav_distance_cumulative,agv_distance_cumulative,total_distance_cumulative,uav_energy_cumulative,agv_energy_cumulative,charge_loss_energy_cumulative,total_energy_cumulative
0,1,50,0,0,0.0,0.0,0.0,231.12465971544194,0.0,0.0,231.12465971544194
1,2,40,10,0,6721.248086414892,0.0,6721.248086414892,417.33853594549146,0.0,0.0,417.33853594549146
2,3,40,10,0,6721.248086414892,0.0,6721.248086414892,608.2544033139868,0.0,0.0,608.2544033139868
3,4,30,20,3,8740.183091209858,0.0,8740.183091209858,786.0294555267201,0.0,0.0,786.0294555267201
4,5,30,20,3,8740.183091209858,0.0,8740.183091209858,786.0294555267201,0.0,6.0,792.0294555267201
5,6,30,20,3,8740.183091209858,0.0,8740.183091209858,786.0294555267201,0.0,12.0,798.0294555267201
6,7,30,20,3,8740.183091209858,0.0,8740.183091209858,786.0294555267201,0.0,18.0,804.0294555267201
7,8,30,20,3,8740.183091209858,0.0,8740.183091209858,786.0294555267201,0.0,24.0,810.0294555267201
8,9,30,20,3,8740.183091209858,0.0,8740.183091209858,786.0294555267201,0.0,30.0,816.0294555267201
9,10,30,20,3,8740.183091209858,0.0,8740.183091209858,786.0294555267201,0.0,36.0,822.0294555267201
10,11,30,20,3,8740.183091209858,0.0,8740.183091209858,786.0294555267201,0.0,42.0,828.0294555267201
11,12,30,20,3,8740.183091209858,0.0,8740.183091209858,786.0294555267201,0.0,48.0,834.0294555267201
12,13,30,20,3,8740.183091209858,0.0,8740.183091209858,786.0294555267201,0.0,54.0,840.0294555267201
13,14,30,20,3,8740.183091209858,0.0,8740.183091209858,786.0294555267201,0.0,60.0,846.0294555267201
14,15,30,20,3,8740.183091209858,0.0,8740.183091209858,786.0294555267201,0.0,66.0,852.0294555267201
15,16,30,20,3,8740.183091209858,0.0,8740.183091209858,786.0294555267201,0.0,72.0,858.0294555267201
16,17,30,20,3,8740.183091209858,0.0,8740.183091209858,827.4718945762181,0.0,78.0,905.4718945762181
17,18,28,22,3,9216.479038646243,0.0,9216.479038646243,865.8958497108395,0.0,80.0,945.8958497108395
18,19,28,22,3,9216.479038646243,0.0,9216.479038646243,884.0853737519883,0.0,82.0,966.0853737519883
19,20,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
20,21,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
21,22,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
22,23,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
23,24,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
24,25,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
25,26,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
26,27,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
27,28,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
28,29,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
29,30,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
30,31,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
31,32,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
32,33,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
33,34,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
34,35,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
35,36,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
36,37,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
37,38,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
38,39,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
39,40,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
40,41,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
41,42,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
42,43,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
43,44,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
44,45,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
45,46,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
46,47,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
47,48,27,23,3,9263.648944306526,0.0,9263.648944306526,901.9706113613212,0.0,82.0,983.9706113613212
