step,sim_time,active_tasks,completed_tasks_cumulative,charging_count_cumulative,uav_distance_cumulative,agv_distance_cumulative,total_distance_cumulative,uav_energy_cumulative,agv_energy_cumulative,charge_loss_energy_cumulative,total_energy_cumulative
0,1,1,0,0,0.0,10.0,10.0,0.0,0.5,0.0,0.5
1,2,1,0,0,0.0,20.0,20.0,0.0,1.0,0.0,1.0
2,3,1,0,0,0.0,30.0,30.0,0.0,1.5,0.0,1.5
3,4,1,0,0,0.0,40.0,40.0,0.0,2.0,0.0,2.0
4,5,1,0,0,0.0,50.0,50.0,0.0,2.5,0.0,2.5
5,6,1,0,0,0.0,60.0,60.0,0.0,3.0,0.0,3.0
6,7,1,0,0,0.0,70.0,70.0,0.0,3.5,0.0,3.5
7,8,1,0,0,0.0,80.0,80.0,0.0,4.0,0.0,4.0
8,9,1,0,0,0.0,90.0,90.0,0.0,4.5,0.0,4.5
9,10,1,0,0,0.0,100.0,100.0,0.0,5.0,0.0,5.0
