task_id,strategy_name,start_time,assigned_time,finish_time,execution_time,completed,on_time,deadline,uav_distance,agv_distance,wait_time_at_relay,uav_energy,agv_energy,charge_loss_energy,total_energy
1,alns_unified,2,2,3,1,True,True,599.4733667333736,52.20153254455275,0.0,0.0,32.785453182527064,0.0,0.0,32.785453182527064
2,alns_unified,58,58,58,0,True,True,86.73921283003583,1037.1022128989987,0.0,1.0,48.59361678566184,0.0,0.0,48.59361678566184
3,alns_unified,80,67,80,0,True,True,208.91512428769346,1546.9693383210663,0.0,1.0,80.54943807252354,0.0,0.0,80.54943807252354
4,alns_unified,2,2,3,1,True,True,386.9977440299273,488.5294259305165,0.0,0.0,43.37003666204808,0.0,0.0,43.37003666204808
5,alns_unified,59,59,60,1,True,True,677.7047569974563,1514.1192159139914,0.0,0.0,46.96776026705544,0.0,0.0,46.96776026705544
6,alns_unified,0,0,1,1,True,True,629.904947842217,438.71858861917394,0.0,0.0,44.81251371439782,0.0,0.0,44.81251371439782
7,alns_unified,58,58,58,0,True,True,755.7832068961405,1419.0014094425699,0.0,1.0,44.62909669654964,0.0,0.0,44.62909669654964
8,alns_unified,2,2,3,1,True,True,689.8253385473718,37.16180835212409,0.0,0.0,33.627201979142484,0.0,0.0,33.627201979142484
9,alns_unified,2,2,3,1,True,True,853.0823332976648,57.42821606144492,0.0,0.0,34.86535830701709,0.0,0.0,34.86535830701709
10,alns_unified,0,0,1,1,True,True,518.0882452355844,959.8067513827979,0.0,0.0,50.08931492288899,0.0,0.0,50.08931492288899
11,alns_unified,11,11,26,15,True,True,273.16066394620174,1364.1004361849607,0.0,7.0,43.46133039181905,0.0,0.0,43.46133039181905
12,alns_unified,25,25,26,1,True,True,838.0575312291332,18.35755975068582,0.0,0.0,39.04293675981009,0.0,0.0,39.04293675981009
13,alns_unified,24,11,24,0,True,True,572.596460382932,1337.8527572195678,0.0,8.0,39.59682893051213,0.0,0.0,39.59682893051213
14,alns_unified,23,11,23,0,True,True,916.9345743285885,16.1245154965971,0.0,8.0,42.24627775634862,0.0,0.0,42.24627775634862
15,alns_unified,25,25,26,1,True,True,387.9235577090001,48.16637831516918,0.0,0.0,36.08118975552696,0.0,0.0,36.08118975552696
16,alns_unified,2,2,3,1,True,True,153.84807243037352,432.17241929581763,0.0,0.0,40.46101502766727,0.0,0.0,40.46101502766727
17,alns_unified,0,0,1,1,True,True,400.1056842111069,1239.3554776576411,0.0,0.0,39.24130762920004,0.0,0.0,39.24130762920004
18,alns_unified,25,25,26,1,True,True,607.5250543323709,22.847319317591726,0.0,0.0,38.40152714693438,0.0,0.0,38.40152714693438
