scene_name,config_path,variant_name,seed,completion_rate,total_energy,avg_delivery_time,avg_wait_time_at_relay,relay_count,direct_count,fallback_count,charging_count,failed_tasks,total_distance,total_distance_uav,total_distance_agv,run_dir
scene_large,configs/generated/scene_large.yaml,unified_full,42,1.0,3105.9655610995296,2.7,4.7,21,30,1,20,0,41385.86238059288,33541.64169852129,7844.220682071584,results\ablation\alns_ablation_20260605_212734\runs\scene_large\unified_full_seed_42
scene_large,configs/generated/scene_large.yaml,direct_only,42,0.46,983.9706113613212,1.6521739130434783,,0,23,0,3,27,9263.648944306526,9263.648944306526,0.0,results\ablation\alns_ablation_20260605_212734\runs\scene_large\direct_only_seed_42
scene_large,configs/generated/scene_large.yaml,relay_only,42,1.0,3886.226143080122,1.2,5.06,63,0,2,29,0,52569.44031413887,45213.29464206908,7356.14567206979,results\ablation\alns_ablation_20260605_212734\runs\scene_large\relay_only_seed_42
scene_large,configs/generated/scene_large.yaml,greedy_pool,42,1.0,2959.2961819245606,5.56,1.7857142857142858,15,36,0,23,0,37098.00945827795,32960.002211786305,4138.007246491647,results\ablation\alns_ablation_20260605_212734\runs\scene_large\greedy_pool_seed_42
scene_large,configs/generated/scene_large.yaml,random_pool,42,1.0,2955.0844230847374,4.98,2.0,14,38,0,22,0,36340.040594959435,31217.3858060955,5122.654788863933,results\ablation\alns_ablation_20260605_212734\runs\scene_large\random_pool_seed_42
scene_large,configs/generated/scene_large.yaml,fixed_weights,42,1.0,3231.3173375787474,2.8,3.8260869565217392,25,28,0,22,0,41357.253255401745,33744.055702097234,7613.197553304513,results\ablation\alns_ablation_20260605_212734\runs\scene_large\fixed_weights_seed_42
scene_large,configs/generated/scene_large.yaml,simple_ops,42,1.0,3169.809218307244,3.02,4.666666666666667,28,26,0,23,0,47329.7780832805,41515.330319147746,5814.447764132753,results\ablation\alns_ablation_20260605_212734\runs\scene_large\simple_ops_seed_42
