scene_name,variant_name,baseline_variant,completion_rate_delta,completion_rate_relative_delta,total_energy_delta,total_energy_relative_delta,avg_delivery_time_delta,avg_delivery_time_relative_delta,fallback_count_delta,fallback_count_relative_delta,charging_count_delta,charging_count_relative_delta
scene_large,unified_full,unified_full,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scene_large,direct_only,unified_full,-0.54,-54.0,-2121.9949497382086,-68.31997676712842,-1.047826086956522,-38.80837359098229,-1.0,-100.0,-17.0,-85.0
scene_large,relay_only,unified_full,0.0,0.0,780.2605819805922,25.121353300014555,-1.5000000000000002,-55.55555555555556,1.0,100.0,9.0,45.0
scene_large,greedy_pool,unified_full,0.0,0.0,-146.66937917496898,-4.722183047098795,2.8599999999999994,105.9259259259259,-1.0,-100.0,3.0,15.0
scene_large,random_pool,unified_full,0.0,0.0,-150.8811380147922,-4.857785285982998,2.2800000000000002,84.44444444444444,-1.0,-100.0,2.0,10.0
scene_large,fixed_weights,unified_full,0.0,0.0,125.35177647921773,4.035839226589572,0.09999999999999964,3.7037037037036904,-1.0,-100.0,2.0,10.0
scene_large,simple_ops,unified_full,0.0,0.0,63.84365720771439,2.0555172281148333,0.31999999999999984,11.851851851851846,-1.0,-100.0,3.0,15.0
