task_id,strategy_name,start_time,assigned_time,finish_time,execution_time,completed,on_time,deadline,uav_distance,agv_distance,wait_time_at_relay,uav_energy,agv_energy,charge_loss_energy,total_energy
1,energy_priority,0,0,4,4,True,True,67.00128673418017,80.18088796821212,0.0,0.0,79.51516182007146,0.0,0.0,79.51516182007146
2,energy_priority,0,0,1,1,True,True,288.9735268760145,487.57563515827985,0.0,0.0,37.619564275644805,0.0,0.0,37.619564275644805
3,energy_priority,41,41,,,False,False,603.667414650472,11.776771111422697,0.0,0.0,53.31440295918674,0.0,0.0,53.31440295918674
4,energy_priority,23,23,39,16,True,True,541.4159166037545,314.4932431706602,0.0,0.0,40.68365720337788,0.0,0.0,40.68365720337788
5,energy_priority,21,21,22,1,True,True,179.085312972858,484.51728555336393,0.0,0.0,44.936578745853026,0.0,0.0,44.936578745853026
6,energy_priority,24,24,40,16,True,True,181.80078526677676,232.65854809140367,0.0,0.0,40.01166827689894,0.0,0.0,40.01166827689894
7,energy_priority,22,22,23,1,True,True,324.7956211251161,272.0073528417936,0.0,0.0,42.30424211083808,0.0,0.0,42.30424211083808
8,energy_priority,2,2,20,18,True,True,145.4342738755807,12.508581151907867,0.0,0.0,92.9213902710028,0.0,0.0,92.9213902710028
9,energy_priority,40,40,,,False,False,760.5244171923729,0.0,0.0,0.0,19.968822616953766,0.0,0.0,19.968822616953766
10,energy_priority,5,5,21,16,True,True,494.04356017772614,275.80065264607333,0.0,0.0,34.766863022984325,0.0,0.0,34.766863022984325
