timestamp,sender,receiver,message_type,content
293,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.3%
293,UAV 4,Control Center,LOW_BATTERY,Battery level: 25.0%
293,UAV 5,Control Center,LOW_BATTERY,Battery level: 20.7%
293,UAV 7,Control Center,LOW_BATTERY,Battery level: 23.5%
293,UAV 9,Control Center,LOW_BATTERY,Battery level: 28.5%
294,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.3%
294,UAV 4,Control Center,LOW_BATTERY,Battery level: 25.0%
294,UAV 5,Control Center,LOW_BATTERY,Battery level: 20.7%
294,UAV 7,Control Center,LOW_BATTERY,Battery level: 23.5%
294,UAV 9,Control Center,LOW_BATTERY,Battery level: 28.5%
295,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.3%
295,UAV 4,Control Center,LOW_BATTERY,Battery level: 25.0%
295,UAV 5,Control Center,LOW_BATTERY,Battery level: 20.7%
295,UAV 7,Control Center,LOW_BATTERY,Battery level: 23.5%
295,UAV 9,Control Center,LOW_BATTERY,Battery level: 28.5%
296,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.3%
296,UAV 4,Control Center,LOW_BATTERY,Battery level: 25.0%
296,UAV 5,Control Center,LOW_BATTERY,Battery level: 20.7%
296,UAV 7,Control Center,LOW_BATTERY,Battery level: 23.5%
296,UAV 9,Control Center,LOW_BATTERY,Battery level: 28.5%
297,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.3%
297,UAV 4,Control Center,LOW_BATTERY,Battery level: 25.0%
297,UAV 5,Control Center,LOW_BATTERY,Battery level: 20.7%
297,UAV 7,Control Center,LOW_BATTERY,Battery level: 23.5%
297,UAV 9,Control Center,LOW_BATTERY,Battery level: 28.5%
298,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.3%
298,UAV 4,Control Center,LOW_BATTERY,Battery level: 25.0%
298,UAV 5,Control Center,LOW_BATTERY,Battery level: 20.7%
298,UAV 7,Control Center,LOW_BATTERY,Battery level: 23.5%
298,UAV 9,Control Center,LOW_BATTERY,Battery level: 28.5%
299,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.3%
299,UAV 4,Control Center,LOW_BATTERY,Battery level: 25.0%
299,UAV 5,Control Center,LOW_BATTERY,Battery level: 20.7%
299,UAV 7,Control Center,LOW_BATTERY,Battery level: 23.5%
299,UAV 9,Control Center,LOW_BATTERY,Battery level: 28.5%
300,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.3%
300,UAV 4,Control Center,LOW_BATTERY,Battery level: 25.0%
300,UAV 5,Control Center,LOW_BATTERY,Battery level: 20.7%
300,UAV 7,Control Center,LOW_BATTERY,Battery level: 23.5%
300,UAV 9,Control Center,LOW_BATTERY,Battery level: 28.5%
301,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.3%
301,UAV 4,Control Center,LOW_BATTERY,Battery level: 25.0%
301,UAV 5,Control Center,LOW_BATTERY,Battery level: 20.7%
301,UAV 7,Control Center,LOW_BATTERY,Battery level: 23.5%
301,UAV 9,Control Center,LOW_BATTERY,Battery level: 28.5%
302,UAV 2,Control Center,LOW_BATTERY,Battery level: 28.3%
302,UAV 4,Control Center,LOW_BATTERY,Battery level: 25.0%
302,UAV 5,Control Center,LOW_BATTERY,Battery level: 20.7%
