task_id,strategy_name,start_time,assigned_time,finish_time,execution_time,completed,on_time,deadline,uav_distance,agv_distance,wait_time_at_relay,uav_energy,agv_energy,charge_loss_energy,total_energy
1,alns_unified,2,2,3,1,True,True,599.4733667333736,52.20153254455275,0.0,0.0,32.785453182527064,0.0,0.0,32.785453182527064
2,alns_unified,11,11,26,15,True,True,86.73921283003583,548.2061655983084,0.0,7.0,45.08268083929815,0.0,0.0,45.08268083929815
3,alns_unified,27,27,28,1,True,True,208.91512428769346,17.204650534085253,0.0,0.0,35.44120523419241,0.0,0.0,35.44120523419241
4,alns_unified,2,2,3,1,True,True,386.9977440299273,476.7997483220812,0.0,0.0,43.28772112760004,0.0,0.0,43.28772112760004
5,alns_unified,49,49,49,0,True,True,677.7047569974563,1528.4403815654703,0.0,1.0,47.062452100998996,0.0,0.0,47.062452100998996
6,alns_unified,0,0,1,1,True,True,629.904947842217,569.914028604315,0.0,0.0,45.7633586149008,0.0,0.0,45.7633586149008
7,alns_unified,11,11,26,15,True,True,755.7832068961405,1301.9877111555238,0.0,7.0,43.87819254722304,0.0,0.0,43.87819254722304
8,alns_unified,2,2,3,1,True,True,689.8253385473718,44.91102314577124,0.0,0.0,33.67469415227216,0.0,0.0,33.67469415227216
9,alns_unified,2,2,3,1,True,True,853.0823332976648,53.23532661682466,0.0,0.0,34.83903176623976,0.0,0.0,34.83903176623976
10,alns_unified,0,0,1,1,True,True,518.0882452355844,573.6061366477873,0.0,0.0,47.22065781479354,0.0,0.0,47.22065781479354
11,alns_unified,11,11,25,14,True,True,273.16066394620174,1239.896769896591,0.0,7.0,42.67589804451283,0.0,0.0,42.67589804451283
12,alns_unified,26,26,27,1,True,True,838.0575312291332,1362.5747685907002,0.0,0.0,48.28902552260983,0.0,0.0,48.28902552260983
13,alns_unified,24,11,24,0,True,True,572.596460382932,1337.8527572195678,0.0,8.0,39.59682893051213,0.0,0.0,39.59682893051213
14,alns_unified,23,11,23,0,True,True,916.9345743285885,450.0511082088344,0.0,8.0,45.42039674535353,0.0,0.0,45.42039674535353
15,alns_unified,25,25,26,1,True,True,387.9235577090001,23.259406699226016,0.0,0.0,35.9205183822378,0.0,0.0,35.9205183822378
16,alns_unified,2,2,3,1,True,True,153.84807243037352,461.98917736241395,0.0,0.0,40.6606406706301,0.0,0.0,40.6606406706301
17,alns_unified,2,2,3,1,True,True,400.1056842111069,36.359317925395686,0.0,0.0,32.11394952879222,0.0,0.0,32.11394952879222
18,alns_unified,49,49,49,0,True,True,607.5250543323709,22.847319317591726,0.0,1.0,38.40152714693438,0.0,0.0,38.40152714693438
19,alns_unified,2,2,3,1,True,True,578.9929076496989,407.5708527360611,0.0,0.0,34.61101170023791,0.0,0.0,34.61101170023791
20,alns_unified,11,11,26,15,True,True,528.8731905853873,934.3452252781088,0.0,7.0,49.457303782875,0.0,0.0,49.457303782875
21,alns_unified,24,11,24,0,True,True,457.38822351408277,469.29734710522285,0.0,8.0,37.563278850145004,0.0,0.0,37.563278850145004
22,alns_unified,59,48,61,2,True,True,345.1740539479643,1480.181745597479,0.0,11.0,43.48743821722727,0.0,0.0,43.48743821722727
23,alns_unified,49,49,49,0,True,True,301.7326113633401,1002.6544768762567,0.0,1.0,44.32335995420139,0.0,0.0,44.32335995420139
24,alns_unified,0,0,1,1,True,True,87.12935158792749,1245.023694553642,0.0,0.0,44.643988245085865,0.0,0.0,44.643988245085865
25,alns_unified,65,65,65,0,True,True,710.8225349589131,975.0343583689756,0.0,1.0,39.23708771150072,0.0,0.0,39.23708771150072
26,alns_unified,49,49,49,0,True,True,250.0990928338982,1034.2344995212643,0.0,1.0,38.170196937583256,0.0,0.0,38.170196937583256
27,alns_unified,2,2,3,1,True,True,533.0107214575098,72.71863585079137,0.0,0.0,41.564524640095016,0.0,0.0,41.564524640095016
28,alns_unified,59,48,61,2,True,True,275.6049990742796,1133.2541639014612,0.0,11.0,43.19776910817348,0.0,0.0,43.19776910817348
29,alns_unified,23,11,23,0,True,True,815.3641265106103,76.92203845452875,0.0,8.0,36.88127320574066,0.0,0.0,36.88127320574066
30,alns_unified,79,65,80,1,True,True,283.29323545691625,2069.1051835830017,0.0,7.0,91.9581371092486,0.0,0.0,91.9581371092486
31,alns_unified,27,27,28,1,True,True,348.9270146893605,1424.5929243120647,0.0,0.0,48.266423937494885,0.0,0.0,48.266423937494885
32,alns_unified,62,62,63,1,True,True,416.9774466917943,255.15681452785068,0.0,0.0,35.78097758156181,0.0,0.0,35.78097758156181
33,alns_unified,27,27,28,1,True,True,139.0479722574371,1464.5361040274836,0.0,0.0,48.75125650591218,0.0,0.0,48.75125650591218
34,alns_unified,62,48,63,1,True,True,445.36758277812345,1544.270106519821,0.0,1.0,77.87826769969605,0.0,0.0,77.87826769969605
35,alns_unified,0,0,1,1,True,True,311.3916092004299,986.0273829869027,0.0,0.0,41.16562544419474,0.0,0.0,41.16562544419474
36,alns_unified,0,0,1,1,True,True,779.2775035497154,1210.3557328322943,0.0,0.0,45.98664902482064,0.0,0.0,45.98664902482064
37,alns_unified,24,11,24,0,True,True,542.4984380227752,70.60453243241541,0.0,8.0,33.41584826146366,0.0,0.0,33.41584826146366
38,alns_unified,0,0,1,1,True,True,559.8582289847985,737.8082406696201,0.0,0.0,45.623598215747165,0.0,0.0,45.623598215747165
39,alns_unified,49,49,49,0,True,True,99.27614929399103,1367.0936324919373,0.0,1.0,51.714435765044584,0.0,0.0,51.714435765044584
40,alns_unified,0,0,1,1,True,True,524.7355623210386,461.06398688251505,0.0,0.0,34.13915556544451,0.0,0.0,34.13915556544451
41,alns_unified,2,2,3,1,True,True,581.7308376671722,455.80807364503755,0.0,0.0,38.323516954394734,0.0,0.0,38.323516954394734
42,alns_unified,0,0,1,1,True,True,311.6471306766417,32.202484376209235,0.0,0.0,35.94685467885246,0.0,0.0,35.94685467885246
43,alns_unified,27,27,28,1,True,True,229.49742014667675,1360.5355563159678,0.0,0.0,49.32490066796477,0.0,0.0,49.32490066796477
44,alns_unified,50,50,64,14,True,True,367.9693196323787,1374.5693871172891,0.0,0.0,52.663101364408405,0.0,0.0,52.663101364408405
45,alns_unified,27,27,28,1,True,True,174.90031598721544,1510.2638842268593,0.0,0.0,48.737274037258075,0.0,0.0,48.737274037258075
46,alns_unified,0,0,1,1,True,True,384.73180196309323,437.7225148424513,0.0,0.0,40.18332642970249,0.0,0.0,40.18332642970249
47,alns_unified,0,0,1,1,True,True,304.5355033131124,574.5206697761187,0.0,0.0,40.544507034859556,0.0,0.0,40.544507034859556
48,alns_unified,2,2,3,1,True,True,444.62969009861365,11.313708498984761,0.0,0.0,34.18621538220546,0.0,0.0,34.18621538220546
49,alns_unified,50,48,51,1,True,True,830.4382070838122,1092.8627544207004,0.0,1.0,42.597462934707266,0.0,0.0,42.597462934707266
50,alns_unified,11,11,26,15,True,True,464.8300611073987,471.4244372113096,0.0,7.0,37.6933482150467,0.0,0.0,37.6933482150467
