step,sim_time,active_tasks,completed_tasks_cumulative,charging_count_cumulative,uav_distance_cumulative,agv_distance_cumulative,total_distance_cumulative,uav_energy_cumulative,agv_energy_cumulative,charge_loss_energy_cumulative,total_energy_cumulative
0,1,5,0,0,0.0,10.0,10.0,17.858892685478516,0.5,0.0,18.358892685478516
1,2,4,1,0,258.9522733353016,20.0,278.9522733353016,34.15889268547852,1.0,0.0,35.15889268547852
2,3,4,1,0,258.9522733353016,30.0,288.9522733353016,53.13533550180697,1.5,0.0,54.63533550180697
3,4,3,2,0,703.5441032901934,40.0,743.5441032901934,69.43533550180697,2.0,0.0,71.43533550180697
4,5,3,2,0,703.5441032901934,50.0,753.5441032901934,69.43533550180697,2.5,0.0,71.93533550180697
5,6,3,2,0,703.5441032901934,60.0,763.5441032901934,90.27135243084463,3.0,0.0,93.27135243084463
6,7,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
7,8,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
8,9,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
9,10,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
10,11,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
11,12,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
12,13,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
13,14,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
14,15,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
15,16,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
16,17,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
17,18,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
18,19,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
19,20,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
20,21,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
21,22,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
22,23,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
23,24,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
24,25,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
25,26,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
26,27,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
27,28,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
28,29,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
29,30,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
30,31,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
31,32,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
32,33,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
33,34,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
34,35,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
35,36,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
36,37,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
37,38,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
38,39,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
39,40,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
40,41,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
41,42,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
42,43,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
43,44,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
44,45,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
45,46,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
46,47,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
47,48,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
48,49,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
49,50,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
50,51,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
51,52,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
52,53,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
53,54,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
54,55,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
55,56,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
56,57,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
57,58,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
58,59,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
59,60,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
60,61,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
61,62,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
62,63,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
63,64,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
64,65,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
65,66,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
66,67,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
67,68,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
68,69,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
69,70,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
70,71,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
71,72,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
72,73,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
73,74,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
74,75,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
75,76,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
76,77,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
77,78,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
78,79,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
79,80,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
80,81,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
81,82,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
82,83,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
83,84,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
84,85,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
85,86,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
86,87,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
87,88,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
88,89,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
89,90,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
90,91,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
91,92,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
92,93,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
93,94,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
94,95,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
95,96,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
96,97,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
97,98,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
98,99,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
99,100,2,3,0,1457.0352875157175,60.0,1517.0352875157175,106.57135243084463,3.0,0.0,109.57135243084463
